LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SWE,EMP,TOT,PC_WKGPOP,A,2007,74.175,
SWE,EMP,TOT,PC_WKGPOP,A,2008,74.325,
SWE,EMP,TOT,PC_WKGPOP,A,2009,72.2,
SWE,EMP,TOT,PC_WKGPOP,A,2010,72.15,
SWE,EMP,TOT,PC_WKGPOP,A,2011,73.575,
SWE,EMP,TOT,PC_WKGPOP,A,2012,73.775,
SWE,EMP,TOT,PC_WKGPOP,A,2013,74.4,
SWE,EMP,TOT,PC_WKGPOP,A,2014,74.85,
SWE,EMP,TOT,PC_WKGPOP,A,2015,75.525,
SWE,EMP,WOMEN,PC_WKGPOP,A,2001,72.275,
SWE,EMP,WOMEN,PC_WKGPOP,A,2002,72.225,
SWE,EMP,WOMEN,PC_WKGPOP,A,2003,71.45,
SWE,EMP,WOMEN,PC_WKGPOP,A,2004,70.5,
SWE,EMP,WOMEN,PC_WKGPOP,A,2005,70.225,
SWE,EMP,WOMEN,PC_WKGPOP,A,2006,70.7,
SWE,EMP,WOMEN,PC_WKGPOP,A,2007,71.75,
SWE,EMP,WOMEN,PC_WKGPOP,A,2008,71.85,
SWE,EMP,WOMEN,PC_WKGPOP,A,2009,70.2,
SWE,EMP,WOMEN,PC_WKGPOP,A,2010,69.65,
SWE,EMP,WOMEN,PC_WKGPOP,A,2011,71.275,
SWE,EMP,WOMEN,PC_WKGPOP,A,2012,71.825,
SWE,EMP,WOMEN,PC_WKGPOP,A,2013,72.475,
SWE,EMP,WOMEN,PC_WKGPOP,A,2014,73.125,
SWE,EMP,WOMEN,PC_WKGPOP,A,2015,73.975,
CHE,EMP,MEN,THND_PER,A,2005,2172,
CHE,EMP,MEN,THND_PER,A,2006,2213.9,
CHE,EMP,MEN,THND_PER,A,2007,2259.2,
CHE,EMP,MEN,THND_PER,A,2008,2289.2,
CHE,EMP,MEN,THND_PER,A,2009,2304.4,B
CHE,EMP,MEN,THND_PER,A,2010,2327.825,
CHE,EMP,MEN,THND_PER,A,2011,2378.375,
CHE,EMP,MEN,THND_PER,A,2012,2394.475,
CHE,EMP,MEN,THND_PER,A,2013,2403.875,
CHE,EMP,MEN,THND_PER,A,2014,2432.575,
CHE,EMP,MEN,THND_PER,A,2015,2456.425,
CHE,EMP,TOT,THND_PER,A,1998,3833,
CHE,EMP,TOT,THND_PER,A,1999,3862,
CHE,EMP,TOT,THND_PER,A,2000,3878.8,
CHE,EMP,TOT,THND_PER,A,2001,3938.2,
CHE,EMP,TOT,THND_PER,A,2002,3964.9,
CHE,EMP,TOT,THND_PER,A,2003,3963,
CHE,EMP,TOT,THND_PER,A,2004,3959.2,
CHE,EMP,TOT,THND_PER,A,2005,3974.5,
CHE,EMP,TOT,THND_PER,A,2006,4051.4,
CHE,EMP,TOT,THND_PER,A,2007,4122,
CHE,EMP,TOT,THND_PER,A,2008,4228.8,
CHE,EMP,TOT,THND_PER,A,2009,4268,B
CHE,EMP,TOT,THND_PER,A,2010,4280.55,
CHE,EMP,TOT,THND_PER,A,2011,4366.375,
CHE,EMP,TOT,THND_PER,A,2012,4408.15,
CHE,EMP,TOT,THND_PER,A,2013,4460.675,
CHE,EMP,TOT,THND_PER,A,2014,4534.525,
CHE,EMP,TOT,THND_PER,A,2015,4600.075,
CHE,EMP,WOMEN,THND_PER,A,2005,1802.4,
CHE,EMP,WOMEN,THND_PER,A,2006,1837.5,
CHE,EMP,WOMEN,THND_PER,A,2007,1862.8,
CHE,EMP,WOMEN,THND_PER,A,2008,1939.6,
CHE,EMP,WOMEN,THND_PER,A,2009,1963.6,B
CHE,EMP,WOMEN,THND_PER,A,2010,1952.7,
CHE,EMP,WOMEN,THND_PER,A,2011,1987.975,
CHE,EMP,WOMEN,THND_PER,A,2012,2013.675,
CHE,EMP,WOMEN,THND_PER,A,2013,2056.8,
CHE,EMP,WOMEN,THND_PER,A,2014,2101.975,
CHE,EMP,WOMEN,THND_PER,A,2015,2143.675,
CHE,EMP,MEN,PC_WKGPOP,A,2005,83.9,
CHE,EMP,MEN,PC_WKGPOP,A,2006,84.7,
CHE,EMP,MEN,PC_WKGPOP,A,2007,85.6,
CHE,EMP,MEN,PC_WKGPOP,A,2008,85.4,
CHE,EMP,MEN,PC_WKGPOP,A,2009,84.4,B
CHE,EMP,MEN,PC_WKGPOP,A,2010,84.55,
CHE,EMP,MEN,PC_WKGPOP,A,2011,85.325,
CHE,EMP,MEN,PC_WKGPOP,A,2012,85.175,
CHE,EMP,MEN,PC_WKGPOP,A,2013,84.65,
CHE,EMP,MEN,PC_WKGPOP,A,2014,84.475,
CHE,EMP,MEN,PC_WKGPOP,A,2015,84.4,
CHE,EMP,TOT,PC_WKGPOP,A,2005,77.2,
CHE,EMP,TOT,PC_WKGPOP,A,2006,77.9,
CHE,EMP,TOT,PC_WKGPOP,A,2007,78.6,
CHE,EMP,TOT,PC_WKGPOP,A,2008,79.5,
CHE,EMP,TOT,PC_WKGPOP,A,2009,79,B
CHE,EMP,TOT,PC_WKGPOP,A,2010,78.6,
CHE,EMP,TOT,PC_WKGPOP,A,2011,79.35,
CHE,EMP,TOT,PC_WKGPOP,A,2012,79.425,
CHE,EMP,TOT,PC_WKGPOP,A,2013,79.575,
CHE,EMP,TOT,PC_WKGPOP,A,2014,79.85,
CHE,EMP,TOT,PC_WKGPOP,A,2015,80.2,
CHE,EMP,WOMEN,PC_WKGPOP,A,2005,70.4,
CHE,EMP,WOMEN,PC_WKGPOP,A,2006,71.1,
CHE,EMP,WOMEN,PC_WKGPOP,A,2007,71.6,
CHE,EMP,WOMEN,PC_WKGPOP,A,2008,73.5,
CHE,EMP,WOMEN,PC_WKGPOP,A,2009,73.6,B
CHE,EMP,WOMEN,PC_WKGPOP,A,2010,72.525,
CHE,EMP,WOMEN,PC_WKGPOP,A,2011,73.25,
CHE,EMP,WOMEN,PC_WKGPOP,A,2012,73.625,
CHE,EMP,WOMEN,PC_WKGPOP,A,2013,74.4,
CHE,EMP,WOMEN,PC_WKGPOP,A,2014,75.15,
CHE,EMP,WOMEN,PC_WKGPOP,A,2015,75.975,
TUR,EMP,MEN,THND_PER,A,2006,15172.88,
TUR,EMP,MEN,THND_PER,A,2007,15392.33,
TUR,EMP,MEN,THND_PER,A,2008,15596,
TUR,EMP,MEN,THND_PER,A,2009,15402.45,
TUR,EMP,MEN,THND_PER,A,2010,16168.5,
TUR,EMP,MEN,THND_PER,A,2011,17130.53,
TUR,EMP,MEN,THND_PER,A,2012,17511.22,
TUR,EMP,MEN,THND_PER,A,2013,17878.28,B
TUR,EMP,MEN,THND_PER,A,2014,18241.03,
TUR,EMP,MEN,THND_PER,A,2015,18577.82,
TUR,EMP,TOT,THND_PER,A,2000,21538,
TUR,EMP,TOT,THND_PER,A,2001,21530.5,
TUR,EMP,TOT,THND_PER,A,2002,21463.25,
TUR,EMP,TOT,THND_PER,A,2003,21290.5,
TUR,EMP,TOT,THND_PER,A,2004,21708.5,B
TUR,EMP,TOT,THND_PER,A,2005,20095.75,
TUR,EMP,TOT,THND_PER,A,2006,20433.22,
TUR,EMP,TOT,THND_PER,A,2007,20749.8,
TUR,EMP,TOT,THND_PER,A,2008,21193.03,
TUR,EMP,TOT,THND_PER,A,2009,21270.72,
TUR,EMP,TOT,THND_PER,A,2010,22592.65,
TUR,EMP,TOT,THND_PER,A,2011,24099.35,
TUR,EMP,TOT,THND_PER,A,2012,24819.35,
TUR,EMP,TOT,THND_PER,A,2013,25519.8,B
TUR,EMP,TOT,THND_PER,A,2014,25930.72,
TUR,EMP,TOT,THND_PER,A,2015,26618.5,
TUR,EMP,WOMEN,THND_PER,A,2006,5260.375,
TUR,EMP,WOMEN,THND_PER,A,2007,5357.475,
TUR,EMP,WOMEN,THND_PER,A,2008,5597.05,
TUR,EMP,WOMEN,THND_PER,A,2009,5868.275,
TUR,EMP,WOMEN,THND_PER,A,2010,6424.175,
TUR,EMP,WOMEN,THND_PER,A,2011,6968.8,
TUR,EMP,WOMEN,THND_PER,A,2012,7308.075,
TUR,EMP,WOMEN,THND_PER,A,2013,7641.475,B
TUR,EMP,WOMEN,THND_PER,A,2014,7689.7,
TUR,EMP,WOMEN,THND_PER,A,2015,8040.675,
TUR,EMP,MEN,PC_WKGPOP,A,2006,66.875,
TUR,EMP,MEN,PC_WKGPOP,A,2007,66.825,
TUR,EMP,MEN,PC_WKGPOP,A,2008,66.55,
TUR,EMP,MEN,PC_WKGPOP,A,2009,64.55,
TUR,EMP,MEN,PC_WKGPOP,A,2010,66.65,
TUR,EMP,MEN,PC_WKGPOP,A,2011,69.225,
TUR,EMP,MEN,PC_WKGPOP,A,2012,69.175,
TUR,EMP,MEN,PC_WKGPOP,A,2013,69.45,B
TUR,EMP,MEN,PC_WKGPOP,A,2014,69.525,
TUR,EMP,MEN,PC_WKGPOP,A,2015,69.825,
TUR,EMP,TOT,PC_WKGPOP,A,2006,44.575,
TUR,EMP,TOT,PC_WKGPOP,A,2007,44.65,
TUR,EMP,TOT,PC_WKGPOP,A,2008,44.85,
TUR,EMP,TOT,PC_WKGPOP,A,2009,44.225,
TUR,EMP,TOT,PC_WKGPOP,A,2010,46.275,
TUR,EMP,TOT,PC_WKGPOP,A,2011,48.4,
TUR,EMP,TOT,PC_WKGPOP,A,2012,48.9,
TUR,EMP,TOT,PC_WKGPOP,A,2013,49.525,B
TUR,EMP,TOT,PC_WKGPOP,A,2014,49.525,
TUR,EMP,TOT,PC_WKGPOP,A,2015,50.15,
TUR,EMP,WOMEN,PC_WKGPOP,A,2006,22.75,
TUR,EMP,WOMEN,PC_WKGPOP,A,2007,22.775,
TUR,EMP,WOMEN,PC_WKGPOP,A,2008,23.5,
TUR,EMP,WOMEN,PC_WKGPOP,A,2009,24.225,
TUR,EMP,WOMEN,PC_WKGPOP,A,2010,26.175,
TUR,EMP,WOMEN,PC_WKGPOP,A,2011,27.825,
TUR,EMP,WOMEN,PC_WKGPOP,A,2012,28.725,
TUR,EMP,WOMEN,PC_WKGPOP,A,2013,29.65,B
TUR,EMP,WOMEN,PC_WKGPOP,A,2014,29.5,
TUR,EMP,WOMEN,PC_WKGPOP,A,2015,30.45,
GBR,EMP,MEN,THND_PER,A,2000,14849.22,
GBR,EMP,MEN,THND_PER,A,2001,14982.35,
GBR,EMP,MEN,THND_PER,A,2002,15051.45,
GBR,EMP,MEN,THND_PER,A,2003,15217.22,
GBR,EMP,MEN,THND_PER,A,2004,15355.25,
GBR,EMP,MEN,THND_PER,A,2005,15488.72,B
GBR,EMP,MEN,THND_PER,A,2006,15636.2,
GBR,EMP,MEN,THND_PER,A,2007,15789.65,
GBR,EMP,MEN,THND_PER,A,2008,15889.7,
GBR,EMP,MEN,THND_PER,A,2009,15482.53,
GBR,EMP,MEN,THND_PER,A,2010,15527.3,
GBR,EMP,MEN,THND_PER,A,2011,15617.72,
GBR,EMP,MEN,THND_PER,A,2012,15807.45,
GBR,EMP,MEN,THND_PER,A,2013,15952.85,
GBR,EMP,MEN,THND_PER,A,2014,16325.92,
GBR,EMP,MEN,THND_PER,A,2015,16619.95,
GBR,EMP,TOT,THND_PER,A,2000,27365.7,
GBR,EMP,TOT,THND_PER,A,2001,27625.97,
GBR,EMP,TOT,THND_PER,A,2002,27827.88,
GBR,EMP,TOT,THND_PER,A,2003,28107.28,
GBR,EMP,TOT,THND_PER,A,2004,28413.65,
GBR,EMP,TOT,THND_PER,A,2005,28738.7,B
GBR,EMP,TOT,THND_PER,A,2006,29040.7,
GBR,EMP,TOT,THND_PER,A,2007,29260.65,
GBR,EMP,TOT,THND_PER,A,2008,29520.15,
GBR,EMP,TOT,THND_PER,A,2009,29058.68,
GBR,EMP,TOT,THND_PER,A,2010,29125,
GBR,EMP,TOT,THND_PER,A,2011,29282.07,
GBR,EMP,TOT,THND_PER,A,2012,29595.75,
GBR,EMP,TOT,THND_PER,A,2013,29953.65,
GBR,EMP,TOT,THND_PER,A,2014,30672.35,
GBR,EMP,TOT,THND_PER,A,2015,31204.9,
GBR,EMP,WOMEN,THND_PER,A,2000,12516.47,
GBR,EMP,WOMEN,THND_PER,A,2001,12643.6,
GBR,EMP,WOMEN,THND_PER,A,2002,12776.47,
GBR,EMP,WOMEN,THND_PER,A,2003,12890.03,
GBR,EMP,WOMEN,THND_PER,A,2004,13058.38,
GBR,EMP,WOMEN,THND_PER,A,2005,13249.92,B
GBR,EMP,WOMEN,THND_PER,A,2006,13404.5,
GBR,EMP,WOMEN,THND_PER,A,2007,13471.03,
GBR,EMP,WOMEN,THND_PER,A,2008,13630.42,
GBR,EMP,WOMEN,THND_PER,A,2009,13576.2,
GBR,EMP,WOMEN,THND_PER,A,2010,13597.65,
GBR,EMP,WOMEN,THND_PER,A,2011,13664.35,
GBR,EMP,WOMEN,THND_PER,A,2012,13788.28,
GBR,EMP,WOMEN,THND_PER,A,2013,14000.8,
GBR,EMP,WOMEN,THND_PER,A,2014,14346.42,
GBR,EMP,WOMEN,THND_PER,A,2015,14584.97,
GBR,EMP,MEN,PC_WKGPOP,A,2000,77.825,
GBR,EMP,MEN,PC_WKGPOP,A,2001,78,
GBR,EMP,MEN,PC_WKGPOP,A,2002,77.7,
GBR,EMP,MEN,PC_WKGPOP,A,2003,77.825,
GBR,EMP,MEN,PC_WKGPOP,A,2004,77.925,
GBR,EMP,MEN,PC_WKGPOP,A,2005,77.825,B
GBR,EMP,MEN,PC_WKGPOP,A,2006,77.55,
GBR,EMP,MEN,PC_WKGPOP,A,2007,77.6,
GBR,EMP,MEN,PC_WKGPOP,A,2008,77.35,
GBR,EMP,MEN,PC_WKGPOP,A,2009,74.9,
GBR,EMP,MEN,PC_WKGPOP,A,2010,74.425,
GBR,EMP,MEN,PC_WKGPOP,A,2011,74.3,
GBR,EMP,MEN,PC_WKGPOP,A,2012,75,
GBR,EMP,MEN,PC_WKGPOP,A,2013,75.375,
GBR,EMP,MEN,PC_WKGPOP,A,2014,76.825,
GBR,EMP,MEN,PC_WKGPOP,A,2015,77.575,
GBR,EMP,TOT,PC_WKGPOP,A,2000,71.225,
GBR,EMP,TOT,PC_WKGPOP,A,2001,71.425,
GBR,EMP,TOT,PC_WKGPOP,A,2002,71.4,
GBR,EMP,TOT,PC_WKGPOP,A,2003,71.525,
GBR,EMP,TOT,PC_WKGPOP,A,2004,71.7,
GBR,EMP,TOT,PC_WKGPOP,A,2005,71.775,B
GBR,EMP,TOT,PC_WKGPOP,A,2006,71.6,
GBR,EMP,TOT,PC_WKGPOP,A,2007,71.45,
GBR,EMP,TOT,PC_WKGPOP,A,2008,71.5,
GBR,EMP,TOT,PC_WKGPOP,A,2009,69.875,
GBR,EMP,TOT,PC_WKGPOP,A,2010,69.375,
GBR,EMP,TOT,PC_WKGPOP,A,2011,69.3,
GBR,EMP,TOT,PC_WKGPOP,A,2012,69.95,
GBR,EMP,TOT,PC_WKGPOP,A,2013,70.525,
GBR,EMP,TOT,PC_WKGPOP,A,2014,71.9,
GBR,EMP,TOT,PC_WKGPOP,A,2015,72.725,
GBR,EMP,WOMEN,PC_WKGPOP,A,2000,64.725,
GBR,EMP,WOMEN,PC_WKGPOP,A,2001,65,
GBR,EMP,WOMEN,PC_WKGPOP,A,2002,65.225,
GBR,EMP,WOMEN,PC_WKGPOP,A,2003,65.3,
GBR,EMP,WOMEN,PC_WKGPOP,A,2004,65.6,
GBR,EMP,WOMEN,PC_WKGPOP,A,2005,65.85,B
GBR,EMP,WOMEN,PC_WKGPOP,A,2006,65.775,
GBR,EMP,WOMEN,PC_WKGPOP,A,2007,65.475,
GBR,EMP,WOMEN,PC_WKGPOP,A,2008,65.725,
GBR,EMP,WOMEN,PC_WKGPOP,A,2009,64.925,
GBR,EMP,WOMEN,PC_WKGPOP,A,2010,64.475,
GBR,EMP,WOMEN,PC_WKGPOP,A,2011,64.4,
GBR,EMP,WOMEN,PC_WKGPOP,A,2012,64.95,
GBR,EMP,WOMEN,PC_WKGPOP,A,2013,65.775,
GBR,EMP,WOMEN,PC_WKGPOP,A,2014,67.05,
GBR,EMP,WOMEN,PC_WKGPOP,A,2015,67.95,
USA,EMP,MEN,THND_PER,A,1955,42621.17,
USA,EMP,MEN,THND_PER,A,1956,43380,
USA,EMP,MEN,THND_PER,A,1957,43353.67,
USA,EMP,MEN,THND_PER,A,1958,42423,
USA,EMP,MEN,THND_PER,A,1959,43465.42,
USA,EMP,MEN,THND_PER,A,1960,43902.75,
