Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Honduras,HND,48.4000015258789,..,49,48.5999984741211,49.5,51.2999992370605,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,"Hong Kong SAR, China",HKG,..,7.30000019073486,9.60000038146973,9.89999961853027,10,8.69999980926514,8.89999961853027,9.39999961853027,9.39999961853027,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Hungary,HUN,..,12.3000001907349,8.19999980926514,8.30000019073486,8.39999961853027,8.10000038146973,8.10000038146973,7.19999980926514,6.90000009536743,6.69999980926514,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Iceland,ISL,..,13.6000003814697,12.1000003814697,10.5,10.1000003814697,10.5,10.1999998092651,9.89999961853027,10.5,10.6000003814697,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,India,IND,..,80.5,..,..,..,79.3000030517578,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Indonesia,IDN,..,..,60.2999992370605,..,61.7999992370605,..,..,..,24.2000007629395,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,"Iran, Islamic Rep.",IRN,..,..,39.7000007629395,39.9000015258789,39,38.7999992370605,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Ireland,IRL,25.1000003814697,17.7999992370605,16,16.8999996185303,18,17.3999996185303,17.2000007629395,17.5,18.6000003814697,18.3999996185303,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Isle of Man,IMY,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Italy,ITA,29.2999992370605,16.3999996185303,21.1000003814697,20.6000003814697,20.5,21.1000003814697,21,21,20.6000003814697,20.5,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Jamaica,JAM,..,41.2999992370605,36.5999984741211,40.7000007629395,..,..,42.0999984741211,42.7999992370605,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Jordan,JOR,..,12.8999996185303,0.800000011920929,2.40000009536743,10.8999996185303,10.8999996185303,10.6000003814697,11.1000003814697,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Kazakhstan,KAZ,..,..,31.3999996185303,30.1000003814697,29.5,29.2999992370605,29.2000007629395,28.5,28.6000003814697,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Kiribati,KIR,..,..,..,..,..,52.5,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Kosovo,KSV,..,..,..,..,..,..,..,18.3999996185303,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Kuwait,KWT,..,..,..,..,..,..,2.70000004768372,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Kyrgyz Republic,KGZ,..,..,..,..,40.5999984741211,38.0999984741211,37.5,37.7999992370605,44,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Lao PDR,LAO,..,..,..,..,..,78.9000015258789,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Latvia,LVA,..,10.3999996185303,8.5,7.90000009536743,8.69999980926514,8.39999961853027,8.69999980926514,8.5,8.30000019073486,8.69999980926514,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Lebanon,LBN,..,..,31.6000003814697,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Lesotho,LSO,..,..,..,15,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Liberia,LBR,..,..,70.8000030517578,..,..,68.6999969482422,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Lithuania,LTU,..,20.3999996185303,14.3999996185303,11.1000003814697,11.1999998092651,9.69999980926514,9.10000038146973,10.1000003814697,10.6999998092651,10.6999998092651,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Luxembourg,LUX,7.69999980926514,3.29999995231628,4.30000019073486,3.29999995231628,6.19999980926514,4.90000009536743,6,5.30000019073486,6.09999990463257,6.5,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,"Macao SAR, China",MAC,..,9.5,6.30000019073486,5.69999980926514,6.19999980926514,6.5,5.80000019073486,..,4.80000019073486,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,"Macedonia, FYR",MKD,..,20.7000007629395,23.7000007629395,24,24.3999996185303,24.2000007629395,23.7000007629395,23.2000007629395,24.5,24.8999996185303,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Madagascar,MDG,..,..,..,..,..,84.8000030517578,..,82.0999984741211,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Malaysia,MYS,..,22.7999992370605,22.8999996185303,23.1000003814697,22.2999992370605,22.7000007629395,20.5,21.2999992370605,21.2000007629395,19.6000003814697,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Maldives,MDV,43.7999992370605,56.2000007629395,..,..,..,13.3000001907349,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Mali,MLI,..,..,76.5,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Malta,MLT,..,10.1000003814697,11.1000003814697,11.5,11.6999998092651,12.6000003814697,12,11.6999998092651,12.1999998092651,12,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Mauritius,MUS,13.3000001907349,15.6999998092651,17.8999996185303,17.1000003814697,16.7999992370605,16.7999992370605,16.2000007629395,18.1000003814697,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Moldova,MDA,..,35.0999984741211,35.2000007629395,33.7000007629395,32.2000007629395,32.7999992370605,32.7999992370605,32.7999992370605,34.4000015258789,36.7000007629395,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Mongolia,MNG,..,57.9000015258789,64.9000015258789,54.5999984741211,60.4000015258789,59.7000007629395,57.0999984741211,53,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Morocco,MAR,..,..,46,47.2999992370605,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Namibia,NAM,..,19.8999996185303,..,11.1999998092651,..,28.2000007629395,20.7000007629395,25.3999996185303,7.80000019073486,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Netherlands,NLD,7.09999990463257,8.19999980926514,10.1999998092651,10.3999996185303,10.8000001907349,12.5,12.6000003814697,13.1000003814697,14,14.5,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Nicaragua,NIC,..,45.9000015258789,44.7999992370605,44.9000015258789,..,41,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Norway,NOR,..,7.5,8.10000038146973,8,7.80000019073486,7.59999990463257,7.09999990463257,7,6.69999980926514,6.90000009536743,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Pakistan,PAK,..,63.0999984741211,58.4000015258789,59.2999992370605,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Panama,PAN,..,36.2000007629395,30.1000003814697,28.7000007629395,32.7999992370605,32.5,32.5999984741211,30.6000003814697,30.7999992370605,31.2000007629395,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Paraguay,PRY,17.2999992370605,..,44.5,42,44.2999992370605,41.2000007629395,40,39.7999992370605,37.5,36.0999984741211,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Peru,PER,30.1000003814697,37.5,42.5,42,41.2999992370605,41.2000007629395,42.2999992370605,40.7999992370605,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Philippines,PHL,..,43.2000007629395,41.9000015258789,41.7999992370605,..,..,..,..,36.0999984741211,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Poland,POL,..,24.3999996185303,20.3999996185303,19.7999992370605,19.6000003814697,19.8999996185303,20,19.7999992370605,19.2999992370605,19.1000003814697,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Portugal,PRT,21.7000007629395,18.7000007629395,19,18.2999992370605,18.7999992370605,18.3999996185303,18.2999992370605,19.5,19.1000003814697,17.2000007629395,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,0.200000002980232,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Romania,ROM,..,42.4000015258789,31.8999996185303,30.8999996185303,31.1000003814697,34,31.5,31.7000007629395,31.2999992370605,30.8999996185303,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Russian Federation,RUS,..,7.40000009536743,6.09999990463257,5.90000009536743,6.30000019073486,6,6.30000019073486,6.19999980926514,6.40000009536743,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Rwanda,RWA,..,..,..,..,..,..,..,70.5999984741211,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Samoa,WSM,..,..,..,51.2000007629395,..,..,47.5999984741211,30.3999996185303,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Senegal,SEN,..,..,..,..,..,..,50.7999992370605,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Serbia,SRB,..,..,24.5,29.6000003814697,29,30.2000007629395,27.8999996185303,28.5,30.7000007629395,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Seychelles,SYC,..,..,..,..,..,..,14.8999996185303,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Singapore,SGP,..,..,12.3999996185303,12.1999998092651,11.8000001907349,11.3000001907349,11.5,11.1000003814697,10.6000003814697,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Slovak Republic,SVK,..,7.59999990463257,13.1999998092651,14.1000003814697,15.6999998092651,16.5,16.2000007629395,15.8999996185303,15.8999996185303,15.3999996185303,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Slovenia,SVN,..,13.3999996185303,13.3000001907349,12.1000003814697,14.3999996185303,14.8000001907349,14.8000001907349,14.5,15.1999998092651,16,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,South Africa,ZAF,..,..,14.3000001907349,8,8.30000019073486,9,9.10000038146973,9.5,8.69999980926514,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Spain,ESP,21.2999992370605,15.1000003814697,13.5,13.3999996185303,12.8999996185303,13.1000003814697,13.1000003814697,14.3999996185303,15.3000001907349,15.1000003814697,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Sri Lanka,LKA,..,40.2999992370605,38.9000015258789,38.4000015258789,37.5,40.2999992370605,40.4000015258789,39.5999984741211,40.7000007629395,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,St. Lucia,LCA,..,31.5,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,St. Vincent and the Grenadines,VCT,..,..,..,8.30000019073486,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,15.3999996185303,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Swaziland,SWZ,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Sweden,SWE,..,9.89999961853027,8.80000019073486,8.69999980926514,9,9.10000038146973,8.89999961853027,8.89999961853027,8.80000019073486,8.69999980926514,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Switzerland,CHE,..,11.5,9.69999980926514,9.5,9.19999980926514,8.89999961853027,8.89999961853027,8.5,8.80000019073486,8.69999980926514,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Syrian Arab Republic,SYR,..,..,38.7999992370605,31.8999996185303,36.0999984741211,38.7000007629395,35.4000015258789,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Tajikistan,TJK,..,..,..,..,51.7999992370605,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Tanzania,TZA,..,..,..,..,..,..,79.5999984741211,..,68.5,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Thailand,THA,67.1999969482422,55.0999984741211,51.0999984741211,52.5,50.4000015258789,50.5999984741211,51.5999984741211,51.5999984741211,54.4000015258789,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Timor-Leste,TMP,..,..,..,..,..,65.6999969482422,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Trinidad and Tobago,TTO,22.1000003814697,18.2000007629395,..,..,18.8999996185303,19.7000007629395,..,..,18.3999996185303,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Tunisia,TUN,..,..,32.4000015258789,32.5,..,33.2999992370605,31.3999996185303,23.1000003814697,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Turkey,TUR,..,..,29.5,28.7000007629395,29.2000007629395,28.1000003814697,27.3999996185303,26.8999996185303,26.6000003814697,25.6000003814697,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Uganda,UGA,..,..,..,..,..,..,..,..,72.0999984741211,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Ukraine,UKR,..,..,..,..,16,..,17.2000007629395,16.7999992370605,17.2999992370605,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,United Arab Emirates,ARE,..,..,..,1.39999997615814,1,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,United Kingdom,GBR,12.1000003814697,11.5,13.6999998092651,13.6999998092651,14.1000003814697,14.6000003814697,14.8999996185303,15.3999996185303,15.3999996185303,15.8999996185303,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Uruguay,URY,..,25.6000003814697,26,22.2999992370605,22.2999992370605,23.1000003814697,23.2999992370605,23.1000003814697,23.3999996185303,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Vanuatu,VUT,..,..,..,..,66.5999984741211,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,"Venezuela, RB",VEN,..,35.0999984741211,27.8999996185303,29.2999992370605,30.1000003814697,32.5,32.4000015258789,31.3999996185303,30.2000007629395,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Vietnam,VNM,..,76.9000015258789,..,..,..,..,..,56.2999992370605,56.5999984741211,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,West Bank and Gaza,WBG,..,26.6000003814697,33.5,28.6000003814697,26.2999992370605,24.8999996185303,25.7000007629395,24.8999996185303,24.1000003814697,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,28.7000007629395,..,..,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Zambia,ZMB,56.2000007629395,73.6999969482422,..,..,..,..,..,69.5999984741211,..,..,..,..
"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,Zimbabwe,ZWE,..,..,..,..,..,..,65.9000015258789,56.5999984741211,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Albania,ALB,..,..,..,..,65.9000015258789,..,63.7999992370605,68.9000015258789,62.0999984741211,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Algeria,DZA,..,..,..,..,..,..,24.2000007629395,..,24.3999996185303,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Andorra,ADO,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Argentina,ARG,27,20.6000003814697,16.6000003814697,16.3999996185303,16.8999996185303,16.5,16.1000003814697,16.1000003814697,16.2999992370605,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Armenia,ARM,..,..,..,30,22.3999996185303,27.5,29.2999992370605,..,47.7999992370605,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Aruba,ABW,..,2.5,3.29999995231628,..,..,2.40000009536743,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Austria,AUT,..,9.39999961853027,8.80000019073486,8.5,8.60000038146973,8.60000038146973,8.19999980926514,8.10000038146973,8.30000019073486,8.10000038146973,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Azerbaijan,AZE,..,..,66,62.0999984741211,61.7999992370605,62.2000007629395,60.5999984741211,62.5999984741211,62.0999984741211,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Bahrain,BHR,..,..,1.10000002384186,1.10000002384186,1.10000002384186,1.10000002384186,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Bangladesh,BGD,..,84.1999969482422,..,..,..,81.4000015258789,38,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Barbados,BRB,8.60000038146973,7.90000009536743,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Belarus,BLR,..,..,..,..,1.70000004768372,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Belgium,BEL,16.5,11.5,9.30000019073486,8.69999980926514,9,8.39999961853027,8.60000038146973,8.39999961853027,8.39999961853027,8.5,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Benin,BEN,..,..,..,..,..,92.9000015258789,..,..,..,..,..,..
