Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Uganda,UGA,..,..,..,..,9.69999980926514,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Ukraine,UKR,..,..,..,..,35.7999992370605,..,35.5,35.7999992370605,34.7000007629395,36.9000015258789,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,United Arab Emirates,ARE,..,36.2000007629395,..,28.2999992370605,27.1000003814697,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,United Kingdom,GBR,43.5999984741211,36.5,33.2000007629395,33,30.1000003814697,29.6000003814697,29.5,29,28.7000007629395,28.7000007629395,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,United States,USA,36,32.5999984741211,30.2999992370605,29.5,26.5,25.8999996185303,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Uruguay,URY,40.4000015258789,33,28.5,..,28.2999992370605,29,29.2000007629395,..,30.6000003814697,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Vanuatu,VUT,..,..,..,..,10.5,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,"Venezuela, RB",VEN,29.6000003814697,28.5,30.3999996185303,30.6000003814697,29.6000003814697,29,29.1000003814697,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Vietnam,VNM,..,14.6999998092651,..,..,..,..,..,25.2000007629395,25.2000007629395,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,West Bank and Gaza,WBG,..,38.5999984741211,27.2000007629395,29,27.1000003814697,28,29.2000007629395,30.7999992370605,32,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,19.1000003814697,..,..,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Zambia,ZMB,14.8999996185303,8.80000019073486,..,..,..,..,..,15.6999998092651,..,..,..,..
"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,Zimbabwe,ZWE,..,..,..,..,..,..,15.1999998092651,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Albania,ALB,..,..,..,..,10.3000001907349,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Algeria,DZA,..,..,..,..,..,..,23.7999992370605,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,American Samoa,ASM,44.5999984741211,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Andorra,ADO,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Antigua and Barbuda,ATG,..,..,5,5,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Argentina,ARG,17.8999996185303,10.1000003814697,10.6000003814697,10.3000001907349,9.39999961853027,9.19999980926514,10.6999998092651,9.60000038146973,9,8.5,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Armenia,ARM,..,..,8.30000019073486,7.19999980926514,5.40000009536743,5.80000019073486,6.5,7.69999980926514,6.59999990463257,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Aruba,ABW,..,4.5,6.19999980926514,..,..,4.5,3.29999995231628,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Australia,AUS,12.6999998092651,10.6000003814697,8.89999961853027,9,9,8.69999980926514,7.90000009536743,7.59999990463257,8.30000019073486,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Austria,AUT,19.7999992370605,14.3000001907349,13.1000003814697,12.3999996185303,11.5,11.6000003814697,12.5,12.8000001907349,13.1999998092651,12.8000001907349,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Azerbaijan,AZE,..,7.5,8.89999961853027,7.09999990463257,5.59999990463257,6.09999990463257,6.19999980926514,6.19999980926514,6,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,"Bahamas, The",BHS,..,..,5.40000009536743,4.19999980926514,3.70000004768372,..,4.09999990463257,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Bahrain,BHR,..,..,..,..,..,9,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Bangladesh,BGD,..,9,..,..,..,13.3000001907349,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Barbados,BRB,13.5,10.6999998092651,..,..,..,8.89999961853027,9.69999980926514,9.89999961853027,10.1999998092651,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Belarus,BLR,..,..,..,..,24,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Belgium,BEL,15.6999998092651,11.6999998092651,11.1000003814697,10.3000001907349,9.80000019073486,10.1000003814697,9.69999980926514,8.69999980926514,8.60000038146973,8.30000019073486,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Benin,BEN,..,..,..,..,..,7.19999980926514,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Bermuda,BMU,..,3.70000004768372,..,..,3.20000004768372,3.20000004768372,2.59999990463257,2.59999990463257,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Bhutan,BTN,..,..,..,..,9.10000038146973,6.69999980926514,8.5,7.19999980926514,10.1999998092651,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Bolivia,BOL,11.5,10.3000001907349,9.19999980926514,10.3999996185303,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Botswana,BWA,..,14.1000003814697,..,..,..,10.3000001907349,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Brazil,BRA,12.8000001907349,12.1000003814697,13.1999998092651,13.5,13.1999998092651,..,11.8000001907349,12.5,12,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,11,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Bulgaria,BGR,..,27.3999996185303,28.7000007629395,28.8999996185303,27,24.8999996185303,24,25.2000007629395,24,23.3999996185303,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Burkina Faso,BFA,..,..,6.19999980926514,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Cambodia,KHM,..,9.60000038146973,..,9,..,15.5,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Canada,CAN,13,11.8999996185303,10,9.60000038146973,8.80000019073486,8.39999961853027,8.80000019073486,8.80000019073486,8.60000038146973,8.39999961853027,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Cayman Islands,CYM,..,..,4.19999980926514,4.40000009536743,4.40000009536743,3.20000004768372,4.19999980926514,4.5,2,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Chile,CHL,13.8999996185303,12.1999998092651,..,..,..,10.5,10.1000003814697,10.1999998092651,10.6000003814697,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,China,CHN,..,..,40.5,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Colombia,COL,25,19.8999996185303,16,15.1000003814697,15.8999996185303,15.6999998092651,15.8999996185303,15.8000001907349,14.5,14.1999998092651,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,"Congo, Dem. Rep.",ZAR,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Costa Rica,CRI,24.3999996185303,16.5,12.8999996185303,13,11.6000003814697,11.6000003814697,11.3999996185303,11.3000001907349,11.3999996185303,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Croatia,HRV,..,19.8999996185303,18.6000003814697,18.6000003814697,16.7999992370605,15.3000001907349,16.7999992370605,17.1000003814697,15.6999998092651,15.5,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Cuba,CUB,..,13.8999996185303,12.3999996185303,11.8000001907349,11.6000003814697,11.5,12,13.3000001907349,11.3000001907349,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Cyprus,CYP,24.5,13.1000003814697,9.60000038146973,9.69999980926514,9.69999980926514,9.30000019073486,8.5,8.5,7.5,7.09999990463257,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Czech Republic,CZE,35.9000015258789,27.3999996185303,27,26.8999996185303,24.2000007629395,23.3999996185303,24.1000003814697,23.6000003814697,23.1000003814697,23.7999992370605,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Denmark,DNK,15.8999996185303,13.3999996185303,12.6999998092651,12.3000001907349,10.1000003814697,9.30000019073486,9.5,9.60000038146973,9.19999980926514,9.30000019073486,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Dominican Republic,DOM,..,20.2000007629395,13.6999998092651,14.3999996185303,13.6999998092651,6.69999980926514,9.60000038146973,10.5,8.80000019073486,9.5,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Ecuador,ECU,16.5,13.6000003814697,11.1999998092651,11.3999996185303,11.3999996185303,11.1999998092651,11.3999996185303,11.1999998092651,12.3000001907349,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,"Egypt, Arab Rep.",EGY,10.1999998092651,6.90000009536743,6.19999980926514,5.59999990463257,5.09999990463257,5.90000009536743,5.09999990463257,5.5,5,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,El Salvador,SLV,22.3999996185303,24.2999992370605,20.3999996185303,20.6000003814697,18.2999992370605,18.3999996185303,18.7000007629395,18.3999996185303,17.5,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Estonia,EST,31.3999996185303,23.3999996185303,21.5,22.7000007629395,19.3999996185303,18.5,19.5,18.2000007629395,17.7999992370605,18,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Ethiopia,ETH,..,..,..,..,..,..,17.7000007629395,16.8999996185303,8,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Fiji,FJI,7.69999980926514,35.5,22,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Finland,FIN,17.1000003814697,14.3000001907349,11.5,10.3999996185303,10,9.89999961853027,9.19999980926514,9.10000038146973,9.10000038146973,8.60000038146973,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,France,FRA,17.1000003814697,14.1000003814697,11.6000003814697,11,10.3000001907349,10.1999998092651,10.6000003814697,10.3000001907349,10.1000003814697,9.69999980926514,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,3.79999995231628,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Georgia,GEO,..,4.09999990463257,3.70000004768372,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Germany,DEU,..,18.2999992370605,16,15.1000003814697,14.6000003814697,14.3999996185303,14.3000001907349,14.1999998092651,14.1000003814697,14.3000001907349,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Ghana,GHA,..,..,..,..,..,13.5,..,..,11.3000001907349,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Greece,GRC,17.3999996185303,12.3000001907349,10,9.5,8.69999980926514,7.90000009536743,7.59999990463257,7.5,7.59999990463257,7.59999990463257,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Greenland,GRL,..,..,..,..,..,..,3.29999995231628,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Guatemala,GTM,21.7999992370605,24.2000007629395,..,..,..,..,20.8999996185303,15.5,14.5,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Guinea,GIN,..,..,..,..,1,1,0.899999976158142,0.899999976158142,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Haiti,HTI,9.30000019073486,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Honduras,HND,22.7000007629395,..,21.8999996185303,21.2999992370605,20.2000007629395,19,20.5,21,19.3999996185303,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,"Hong Kong SAR, China",HKG,33,10.3999996185303,5.90000009536743,4.59999990463257,4.30000019073486,4,3.90000009536743,3.90000009536743,3.90000009536743,4,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Hungary,HUN,30.3999996185303,24.8999996185303,21.2000007629395,21.1000003814697,19.3999996185303,19.8999996185303,20,19.2000007629395,19.1000003814697,19.2000007629395,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Iceland,ISL,..,9.80000019073486,8.39999961853027,8.30000019073486,8.60000038146973,7.80000019073486,8.10000038146973,7.59999990463257,7.90000009536743,8,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,India,IND,..,11.5,..,..,..,17.7999992370605,..,20.8999996185303,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Indonesia,IDN,12.3999996185303,15,15,14.6999998092651,14.8999996185303,15.5,..,..,15,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,"Iran, Islamic Rep.",IRN,..,..,29.1000003814697,27.2999992370605,25.5,24.3999996185303,..,..,..,24.2999992370605,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Iraq,IRQ,..,..,6.69999980926514,3.70000004768372,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Ireland,IRL,18.7000007629395,15.1999998092651,11,10.1999998092651,9.80000019073486,8.89999961853027,9.10000038146973,8.80000019073486,8.69999980926514,8.69999980926514,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Isle of Man,IMY,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Israel,ISR,15,11.8999996185303,10.5,10.6000003814697,9.89999961853027,9.60000038146973,9.39999961853027,8.19999980926514,8.39999961853027,3.90000009536743,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Italy,ITA,22.6000003814697,20.6000003814697,16.6000003814697,15.8999996185303,14.8999996185303,14.1999998092651,14.3000001907349,13.8999996185303,13.8000001907349,13.5,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Jamaica,JAM,..,6.19999980926514,6,7.69999980926514,7.30000019073486,6.90000009536743,6.59999990463257,6.5,5.90000009536743,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Japan,JPN,27.3999996185303,21.5,17.2999992370605,16.7000007629395,15.1999998092651,14.8000001907349,..,14.6000003814697,14.5,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Jordan,JOR,..,12.1000003814697,9.39999961853027,9.39999961853027,10,7.59999990463257,8.39999961853027,9.30000019073486,7.59999990463257,7.30000019073486,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Kazakhstan,KAZ,..,..,12,11.6000003814697,11.1999998092651,11.5,11.5,11.6000003814697,12.1999998092651,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Kiribati,KIR,..,3.09999990463257,..,..,..,25.2999992370605,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,"Korea, Rep.",KOR,30.2000007629395,19.2000007629395,15.3000001907349,14.8000001907349,13.8000001907349,14.3999996185303,14.3999996185303,14,13.6000003814697,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Kosovo,KSV,..,..,..,..,..,..,..,10.1000003814697,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Kuwait,KWT,..,..,..,..,..,..,..,..,..,2.40000009536743,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Kyrgyz Republic,KGZ,..,7.30000019073486,..,..,..,..,..,11.3999996185303,11,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Lao PDR,LAO,..,..,..,..,..,6.69999980926514,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Latvia,LVA,..,18.8999996185303,15.8999996185303,17.7999992370605,15.5,13.8999996185303,14.1000003814697,14.1999998092651,13.8000001907349,13.1000003814697,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Lesotho,LSO,..,..,..,34.2000007629395,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Liberia,LBR,..,..,0.600000023841858,..,..,5.30000019073486,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Lithuania,LTU,..,21.2000007629395,19.8999996185303,19.2000007629395,17.8999996185303,16.7000007629395,16.6000003814697,16.3999996185303,16.2999992370605,16.2999992370605,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Luxembourg,LUX,8.39999961853027,6.5,5.5,6.09999990463257,3.90000009536743,4.40000009536743,3.79999995231628,3.90000009536743,4.19999980926514,4.30000019073486,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,"Macao SAR, China",MAC,50.4000015258789,30.2000007629395,14.5,11.8999996185303,8.19999980926514,7.59999990463257,6.09999990463257,5.59999990463257,4.80000019073486,4.69999980926514,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,"Macedonia, FYR",MKD,..,..,29,28.1000003814697,..,..,25.7000007629395,24.7000007629395,26,26.2000007629395,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Madagascar,MDG,..,..,..,..,..,..,..,8.10000038146973,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Malawi,MWI,..,..,..,..,..,..,..,..,5,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Malaysia,MYS,28,28.8999996185303,22.7999992370605,22.7000007629395,20,21,21.5,20.2999992370605,19.7999992370605,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Maldives,MDV,38.4000015258789,24.1000003814697,..,..,..,16.6000003814697,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Malta,MLT,..,24.7000007629395,13.3999996185303,11,12,13.3000001907349,12.5,10.8999996185303,11.5,10.6000003814697,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Mauritius,MUS,50,43.0999984741211,25.7999992370605,..,..,..,21,20,26.2000007629395,26.1000003814697,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Mexico,MEX,20.7999992370605,22.2000007629395,17.8999996185303,17.7999992370605,17.8999996185303,17.7999992370605,16.1000003814697,15.3999996185303,15.8999996185303,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Moldova,MDA,..,10.1999998092651,12.3999996185303,13.6000003814697,13.3000001907349,12.3000001907349,12.3000001907349,12.8000001907349,12.3000001907349,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Mongolia,MNG,..,11.3000001907349,..,11.6000003814697,11.6000003814697,11.6999998092651,12,11.6000003814697,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Montenegro,MNE,..,..,10,11.6999998092651,10,9.89999961853027,9.39999961853027,7.40000009536743,7.80000019073486,7.59999990463257,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Morocco,MAR,50.2000007629395,38.5,15.1000003814697,15.3999996185303,..,..,12.5,12.1000003814697,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Namibia,NAM,..,6.69999980926514,..,9.10000038146973,..,5.40000009536743,7,5.30000019073486,5.30000019073486,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,Nepal,NPL,..,..,..,6.80000019073486,..,..,..,..,..,..,..,..
